(96, 24, 24, 3)
(97, 24, 24, 3)
(98, 24, 24, 3)
(99, 24, 24, 3)
(100, 24, 24, 3)
(101, 24, 24, 3)
(102, 24, 24, 3)
(103, 24, 24, 3)
(104, 24, 24, 3)
(105, 24, 24, 3)
(106, 24, 24, 3)
(107, 24, 24, 3)
(108, 24, 24, 3)
(109, 24, 24, 3)
(110, 24, 24, 3)
(111, 24, 24, 3)
(112, 24, 24, 3)
(113, 24, 24, 3)
(114, 24, 24, 3)
(115, 24, 24, 3)
(116, 24, 24, 3)
(117, 24, 24, 3)
(118, 24, 24, 3)
(119, 24, 24, 3)
(120, 24, 24, 3)
(121, 24, 24, 3)
(122, 24, 24, 3)
(123, 24, 24, 3)
(124, 24, 24, 3)
(125, 24, 24, 3)
(126, 24, 24, 3)
(127, 24, 24, 3)
(128, 24, 24, 3)
(129, 24, 24, 3)
(130, 24, 24, 3)
(131, 24, 24, 3)
(132, 24, 24, 3)
(133, 24, 24, 3)
(134, 24, 24, 3)
(135, 24, 24, 3)
(136, 24, 24, 3)
(137, 24, 24, 3)
(138, 24, 24, 3)
(139, 24, 24, 3)
(140, 24, 24, 3)
(141, 24, 24, 3)
(142, 24, 24, 3)
(143, 24, 24, 3)
(144, 24, 24, 3)
(145, 24, 24, 3)
(146, 24, 24, 3)
(147, 24, 24, 3)
(148, 24, 24, 3)
(149, 24, 24, 3)
(150, 24, 24, 3)
(151, 24, 24, 3)
(152, 24, 24, 3)
(153, 24, 24, 3)
(154, 24, 24, 3)
(155, 24, 24, 3)
(156, 24, 24, 3)
(157, 24, 24, 3)
(158, 24, 24, 3)
(159, 24, 24, 3)
(160, 24, 24, 3)
(161, 24, 24, 3)
(162, 24, 24, 3)
(163, 24, 24, 3)
(164, 24, 24, 3)
(165, 24, 24, 3)
(166, 24, 24, 3)
(167, 24, 24, 3)
(168, 24, 24, 3)
(169, 24, 24, 3)
(170, 24, 24, 3)
(171, 24, 24, 3)
(172, 24, 24, 3)
(173, 24, 24, 3)
(174, 24, 24, 3)
(175, 24, 24, 3)
(176, 24, 24, 3)
(177, 24, 24, 3)
(178, 24, 24, 3)
(179, 24, 24, 3)
(180, 24, 24, 3)
(181, 24, 24, 3)
(182, 24, 24, 3)
(183, 24, 24, 3)
(184, 24, 24, 3)
(185, 24, 24, 3)
(186, 24, 24, 3)
(187, 24, 24, 3)
(188, 24, 24, 3)
(189, 24, 24, 3)
(190, 24, 24, 3)
(191, 24, 24, 3)
(192, 24, 24, 3)
(193, 24, 24, 3)
(194, 24, 24, 3)
(195, 24, 24, 3)
(196, 24, 24, 3)
(197, 24, 24, 3)
(198, 24, 24, 3)
(199, 24, 24, 3)
(200, 24, 24, 3)
(201, 24, 24, 3)
(202, 24, 24, 3)
(203, 24, 24, 3)
(204, 24, 24, 3)
(205, 24, 24, 3)
(206, 24, 24, 3)
(207, 24, 24, 3)
(208, 24, 24, 3)
(209, 24, 24, 3)
(210, 24, 24, 3)
(211, 24, 24, 3)
(212, 24, 24, 3)
(213, 24, 24, 3)
(214, 24, 24, 3)
(215, 24, 24, 3)
(216, 24, 24, 3)
(217, 24, 24, 3)
(218, 24, 24, 3)
(219, 24, 24, 3)
(220, 24, 24, 3)
(221, 24, 24, 3)
(222, 24, 24, 3)
(223, 24, 24, 3)
(224, 24, 24, 3)
(225, 24, 24, 3)
(226, 24, 24, 3)
(227, 24, 24, 3)
(228, 24, 24, 3)
(229, 24, 24, 3)
(230, 24, 24, 3)
(231, 24, 24, 3)
(232, 24, 24, 3)
(233, 24, 24, 3)
(234, 24, 24, 3)
(235, 24, 24, 3)
(236, 24, 24, 3)
(237, 24, 24, 3)
(238, 24, 24, 3)
(239, 24, 24, 3)
(240, 24, 24, 3)
(241, 24, 24, 3)
(242, 24, 24, 3)
(243, 24, 24, 3)
(244, 24, 24, 3)
(245, 24, 24, 3)
(246, 24, 24, 3)
(247, 24, 24, 3)
(248, 24, 24, 3)
(249, 24, 24, 3)
(250, 24, 24, 3)
(251, 24, 24, 3)
(252, 24, 24, 3)
(253, 24, 24, 3)
(254, 24, 24, 3)
(255, 24, 24, 3)
(256, 24, 24, 3)
(257, 24, 24, 3)
(258, 24, 24, 3)
(259, 24, 24, 3)
(260, 24, 24, 3)
(261, 24, 24, 3)
(262, 24, 24, 3)
(263, 24, 24, 3)
(264, 24, 24, 3)
(265, 24, 24, 3)
(266, 24, 24, 3)
(267, 24, 24, 3)
(268, 24, 24, 3)
(269, 24, 24, 3)
(270, 24, 24, 3)
(271, 24, 24, 3)
(272, 24, 24, 3)
(273, 24, 24, 3)
(274, 24, 24, 3)
(275, 24, 24, 3)
(276, 24, 24, 3)
(277, 24, 24, 3)
(278, 24, 24, 3)
(279, 24, 24, 3)
(280, 24, 24, 3)
(281, 24, 24, 3)
(282, 24, 24, 3)
(283, 24, 24, 3)
(284, 24, 24, 3)
(285, 24, 24, 3)
(286, 24, 24, 3)
(287, 24, 24, 3)
(288, 24, 24, 3)
(289, 24, 24, 3)
(290, 24, 24, 3)
(291, 24, 24, 3)
(292, 24, 24, 3)
(293, 24, 24, 3)
(294, 24, 24, 3)
(295, 24, 24, 3)
(296, 24, 24, 3)
(297, 24, 24, 3)
(298, 24, 24, 3)
(299, 24, 24, 3)
(300, 24, 24, 3)
(301, 24, 24, 3)
(302, 24, 24, 3)
(303, 24, 24, 3)
(304, 24, 24, 3)
(305, 24, 24, 3)
(306, 24, 24, 3)
(307, 24, 24, 3)
(308, 24, 24, 3)
(309, 24, 24, 3)
(310, 24, 24, 3)
(311, 24, 24, 3)
(312, 24, 24, 3)
(313, 24, 24, 3)
(314, 24, 24, 3)
(315, 24, 24, 3)
(316, 24, 24, 3)
(317, 24, 24, 3)
(318, 24, 24, 3)
(319, 24, 24, 3)
(320, 24, 24, 3)
(321, 24, 24, 3)
(322, 24, 24, 3)
(323, 24, 24, 3)
(324, 24, 24, 3)
(325, 24, 24, 3)
(326, 24, 24, 3)
(327, 24, 24, 3)
(328, 24, 24, 3)
(329, 24, 24, 3)
(330, 24, 24, 3)
(331, 24, 24, 3)
(332, 24, 24, 3)
(333, 24, 24, 3)
(334, 24, 24, 3)
(335, 24, 24, 3)
(336, 24, 24, 3)
(337, 24, 24, 3)
(338, 24, 24, 3)
(339, 24, 24, 3)
(340, 24, 24, 3)
(341, 24, 24, 3)
(342, 24, 24, 3)
(343, 24, 24, 3)
(344, 24, 24, 3)
(345, 24, 24, 3)
(346, 24, 24, 3)
(347, 24, 24, 3)
(348, 24, 24, 3)
(349, 24, 24, 3)
(350, 24, 24, 3)
(351, 24, 24, 3)
(352, 24, 24, 3)
(353, 24, 24, 3)
(354, 24, 24, 3)
(355, 24, 24, 3)
(356, 24, 24, 3)
(357, 24, 24, 3)
(358, 24, 24, 3)
(359, 24, 24, 3)
(360, 24, 24, 3)
(361, 24, 24, 3)
(362, 24, 24, 3)
(363, 24, 24, 3)
(364, 24, 24, 3)
(365, 24, 24, 3)
(366, 24, 24, 3)
(367, 24, 24, 3)
(368, 24, 24, 3)
(369, 24, 24, 3)
(370, 24, 24, 3)
(371, 24, 24, 3)
(372, 24, 24, 3)
(373, 24, 24, 3)
(374, 24, 24, 3)
(375, 24, 24, 3)
(376, 24, 24, 3)
(377, 24, 24, 3)
(378, 24, 24, 3)
(379, 24, 24, 3)
(380, 24, 24, 3)
(381, 24, 24, 3)
(382, 24, 24, 3)
(383, 24, 24, 3)
(384, 24, 24, 3)
(385, 24, 24, 3)
(386, 24, 24, 3)
(387, 24, 24, 3)
(388, 24, 24, 3)
(389, 24, 24, 3)
(390, 24, 24, 3)
(391, 24, 24, 3)
(392, 24, 24, 3)
(393, 24, 24, 3)
(394, 24, 24, 3)
(395, 24, 24, 3)
(396, 24, 24, 3)
(397, 24, 24, 3)
(398, 24, 24, 3)
(399, 24, 24, 3)
(400, 24, 24, 3)
(401, 24, 24, 3)
(402, 24, 24, 3)
(403, 24, 24, 3)
(404, 24, 24, 3)
(405, 24, 24, 3)
(406, 24, 24, 3)
(407, 24, 24, 3)
(408, 24, 24, 3)
(409, 24, 24, 3)
(410, 24, 24, 3)
(411, 24, 24, 3)
(412, 24, 24, 3)
(413, 24, 24, 3)
(414, 24, 24, 3)
(415, 24, 24, 3)
(416, 24, 24, 3)
(417, 24, 24, 3)
(418, 24, 24, 3)
(419, 24, 24, 3)
(420, 24, 24, 3)
(421, 24, 24, 3)
(422, 24, 24, 3)
(423, 24, 24, 3)
(424, 24, 24, 3)
(425, 24, 24, 3)
(426, 24, 24, 3)
(427, 24, 24, 3)
(428, 24, 24, 3)
(429, 24, 24, 3)
(430, 24, 24, 3)
(431, 24, 24, 3)
(432, 24, 24, 3)
(433, 24, 24, 3)
(434, 24, 24, 3)
(435, 24, 24, 3)
(436, 24, 24, 3)
(437, 24, 24, 3)
(438, 24, 24, 3)
(439, 24, 24, 3)
(440, 24, 24, 3)
(441, 24, 24, 3)
(442, 24, 24, 3)
(443, 24, 24, 3)
(444, 24, 24, 3)
(445, 24, 24, 3)
(446, 24, 24, 3)
(447, 24, 24, 3)
(448, 24, 24, 3)
(449, 24, 24, 3)
(450, 24, 24, 3)
(451, 24, 24, 3)
(452, 24, 24, 3)
(453, 24, 24, 3)
(454, 24, 24, 3)
(455, 24, 24, 3)
(456, 24, 24, 3)
(457, 24, 24, 3)
(458, 24, 24, 3)
(459, 24, 24, 3)
(460, 24, 24, 3)
(461, 24, 24, 3)
(462, 24, 24, 3)
(463, 24, 24, 3)
(464, 24, 24, 3)
(465, 24, 24, 3)
(466, 24, 24, 3)
(467, 24, 24, 3)
(468, 24, 24, 3)
(469, 24, 24, 3)
(470, 24, 24, 3)
(471, 24, 24, 3)
(472, 24, 24, 3)
(473, 24, 24, 3)
(474, 24, 24, 3)
(475, 24, 24, 3)
(476, 24, 24, 3)
(477, 24, 24, 3)
(478, 24, 24, 3)
(479, 24, 24, 3)
(480, 24, 24, 3)
(481, 24, 24, 3)
(482, 24, 24, 3)
(483, 24, 24, 3)
(484, 24, 24, 3)
(485, 24, 24, 3)
(486, 24, 24, 3)
(487, 24, 24, 3)
(488, 24, 24, 3)
(489, 24, 24, 3)
(490, 24, 24, 3)
(491, 24, 24, 3)
(492, 24, 24, 3)
(493, 24, 24, 3)
(494, 24, 24, 3)
(495, 24, 24, 3)
(496, 24, 24, 3)
(497, 24, 24, 3)
(498, 24, 24, 3)
(499, 24, 24, 3)
(500, 24, 24, 3)
(501, 24, 24, 3)
(502, 24, 24, 3)
(503, 24, 24, 3)
(504, 24, 24, 3)
(505, 24, 24, 3)
(506, 24, 24, 3)
(507, 24, 24, 3)
(508, 24, 24, 3)
(509, 24, 24, 3)
(510, 24, 24, 3)
(511, 24, 24, 3)
(512, 24, 24, 3)
(513, 24, 24, 3)
(514, 24, 24, 3)
(515, 24, 24, 3)
(516, 24, 24, 3)
(517, 24, 24, 3)
(518, 24, 24, 3)
(519, 24, 24, 3)
(520, 24, 24, 3)
(521, 24, 24, 3)
(522, 24, 24, 3)
(523, 24, 24, 3)
(524, 24, 24, 3)
(525, 24, 24, 3)
(526, 24, 24, 3)
(527, 24, 24, 3)
(528, 24, 24, 3)
(529, 24, 24, 3)
(530, 24, 24, 3)
(531, 24, 24, 3)
(532, 24, 24, 3)
(533, 24, 24, 3)
(534, 24, 24, 3)
(535, 24, 24, 3)
(536, 24, 24, 3)
(537, 24, 24, 3)
(538, 24, 24, 3)
(539, 24, 24, 3)
(540, 24, 24, 3)
(541, 24, 24, 3)
(542, 24, 24, 3)
(543, 24, 24, 3)
(544, 24, 24, 3)
(545, 24, 24, 3)
(546, 24, 24, 3)
(547, 24, 24, 3)
(548, 24, 24, 3)
(549, 24, 24, 3)
(550, 24, 24, 3)
(551, 24, 24, 3)
(552, 24, 24, 3)
(553, 24, 24, 3)
(554, 24, 24, 3)
(555, 24, 24, 3)
(556, 24, 24, 3)
(557, 24, 24, 3)
(558, 24, 24, 3)
(559, 24, 24, 3)
(560, 24, 24, 3)
(561, 24, 24, 3)
(562, 24, 24, 3)
(563, 24, 24, 3)
(564, 24, 24, 3)
(565, 24, 24, 3)
(566, 24, 24, 3)
(567, 24, 24, 3)
(568, 24, 24, 3)
(569, 24, 24, 3)
(570, 24, 24, 3)
(571, 24, 24, 3)
(572, 24, 24, 3)
(573, 24, 24, 3)
(574, 24, 24, 3)
(575, 24, 24, 3)
(576, 24, 24, 3)
(577, 24, 24, 3)
(578, 24, 24, 3)
(579, 24, 24, 3)
(580, 24, 24, 3)
(581, 24, 24, 3)
(582, 24, 24, 3)
(583, 24, 24, 3)
(584, 24, 24, 3)
(585, 24, 24, 3)
(586, 24, 24, 3)
(587, 24, 24, 3)
(588, 24, 24, 3)
(589, 24, 24, 3)
(590, 24, 24, 3)
(591, 24, 24, 3)
(592, 24, 24, 3)
(593, 24, 24, 3)
(594, 24, 24, 3)
(595, 24, 24, 3)
(596, 24, 24, 3)
(597, 24, 24, 3)
(598, 24, 24, 3)
(599, 24, 24, 3)
(600, 24, 24, 3)
(601, 24, 24, 3)
(602, 24, 24, 3)
(603, 24, 24, 3)
(604, 24, 24, 3)
(605, 24, 24, 3)
(606, 24, 24, 3)
(607, 24, 24, 3)
(608, 24, 24, 3)
(609, 24, 24, 3)
(610, 24, 24, 3)
(611, 24, 24, 3)
(612, 24, 24, 3)
(613, 24, 24, 3)
(614, 24, 24, 3)
(615, 24, 24, 3)
(616, 24, 24, 3)
(617, 24, 24, 3)
(618, 24, 24, 3)
(619, 24, 24, 3)
(620, 24, 24, 3)
(621, 24, 24, 3)
(622, 24, 24, 3)
(623, 24, 24, 3)
(624, 24, 24, 3)
(625, 24, 24, 3)
(626, 24, 24, 3)
(627, 24, 24, 3)
(628, 24, 24, 3)
(629, 24, 24, 3)
(630, 24, 24, 3)
(631, 24, 24, 3)
(632, 24, 24, 3)
(633, 24, 24, 3)
(634, 24, 24, 3)
(635, 24, 24, 3)
(636, 24, 24, 3)
(637, 24, 24, 3)
(638, 24, 24, 3)
(639, 24, 24, 3)
(640, 24, 24, 3)
(641, 24, 24, 3)
(642, 24, 24, 3)
(643, 24, 24, 3)
(644, 24, 24, 3)
(645, 24, 24, 3)
(646, 24, 24, 3)
(647, 24, 24, 3)
(648, 24, 24, 3)
(649, 24, 24, 3)
(650, 24, 24, 3)
(651, 24, 24, 3)
(652, 24, 24, 3)
(653, 24, 24, 3)
(654, 24, 24, 3)
(655, 24, 24, 3)
(656, 24, 24, 3)
(657, 24, 24, 3)
(658, 24, 24, 3)
(659, 24, 24, 3)
(660, 24, 24, 3)
(661, 24, 24, 3)
(662, 24, 24, 3)
(663, 24, 24, 3)
(664, 24, 24, 3)
(665, 24, 24, 3)
(666, 24, 24, 3)
(667, 24, 24, 3)
(668, 24, 24, 3)
(669, 24, 24, 3)
(670, 24, 24, 3)
(671, 24, 24, 3)
(672, 24, 24, 3)
(673, 24, 24, 3)
(674, 24, 24, 3)
(675, 24, 24, 3)
(676, 24, 24, 3)
(677, 24, 24, 3)
(678, 24, 24, 3)
(679, 24, 24, 3)
(680, 24, 24, 3)
(681, 24, 24, 3)
(682, 24, 24, 3)
(683, 24, 24, 3)
(684, 24, 24, 3)
(685, 24, 24, 3)
(686, 24, 24, 3)
(687, 24, 24, 3)
(688, 24, 24, 3)
(689, 24, 24, 3)
(690, 24, 24, 3)
(691, 24, 24, 3)
(692, 24, 24, 3)
(693, 24, 24, 3)
(694, 24, 24, 3)
(695, 24, 24, 3)
(696, 24, 24, 3)
(697, 24, 24, 3)
(698, 24, 24, 3)
(699, 24, 24, 3)
(700, 24, 24, 3)
(701, 24, 24, 3)
(702, 24, 24, 3)
(703, 24, 24, 3)
(704, 24, 24, 3)
(705, 24, 24, 3)
(706, 24, 24, 3)
(707, 24, 24, 3)
(708, 24, 24, 3)
(709, 24, 24, 3)
(710, 24, 24, 3)
(711, 24, 24, 3)
(712, 24, 24, 3)
(713, 24, 24, 3)
(714, 24, 24, 3)
(715, 24, 24, 3)
(716, 24, 24, 3)
(717, 24, 24, 3)
(718, 24, 24, 3)
(719, 24, 24, 3)
(720, 24, 24, 3)
(721, 24, 24, 3)
(722, 24, 24, 3)
(723, 24, 24, 3)
(724, 24, 24, 3)
(725, 24, 24, 3)
(726, 24, 24, 3)
(727, 24, 24, 3)
(728, 24, 24, 3)
(729, 24, 24, 3)
(730, 24, 24, 3)
(731, 24, 24, 3)
(732, 24, 24, 3)
(733, 24, 24, 3)
(734, 24, 24, 3)
(735, 24, 24, 3)
(736, 24, 24, 3)
(737, 24, 24, 3)
(738, 24, 24, 3)
(739, 24, 24, 3)
(740, 24, 24, 3)
(741, 24, 24, 3)
(742, 24, 24, 3)
(743, 24, 24, 3)
(744, 24, 24, 3)
(745, 24, 24, 3)
(746, 24, 24, 3)
(747, 24, 24, 3)
(748, 24, 24, 3)
(749, 24, 24, 3)
(750, 24, 24, 3)
(751, 24, 24, 3)
(752, 24, 24, 3)
(753, 24, 24, 3)
(754, 24, 24, 3)
(755, 24, 24, 3)
(756, 24, 24, 3)
(757, 24, 24, 3)
(758, 24, 24, 3)
(759, 24, 24, 3)
(760, 24, 24, 3)
(761, 24, 24, 3)
(762, 24, 24, 3)
(763, 24, 24, 3)
(764, 24, 24, 3)
(765, 24, 24, 3)
(766, 24, 24, 3)
(767, 24, 24, 3)
(768, 24, 24, 3)
(769, 24, 24, 3)
(770, 24, 24, 3)
(771, 24, 24, 3)
(772, 24, 24, 3)
(773, 24, 24, 3)
(774, 24, 24, 3)
(775, 24, 24, 3)
(776, 24, 24, 3)
(777, 24, 24, 3)
(778, 24, 24, 3)
(779, 24, 24, 3)
(780, 24, 24, 3)
(781, 24, 24, 3)
(782, 24, 24, 3)
(783, 24, 24, 3)
(784, 24, 24, 3)
(785, 24, 24, 3)
(786, 24, 24, 3)
(787, 24, 24, 3)
(788, 24, 24, 3)
(789, 24, 24, 3)
(790, 24, 24, 3)
(791, 24, 24, 3)
(792, 24, 24, 3)
(793, 24, 24, 3)
(794, 24, 24, 3)
(795, 24, 24, 3)
(796, 24, 24, 3)
(797, 24, 24, 3)
(798, 24, 24, 3)
(799, 24, 24, 3)
(800, 24, 24, 3)
(801, 24, 24, 3)
(802, 24, 24, 3)
(803, 24, 24, 3)
(804, 24, 24, 3)
(805, 24, 24, 3)
(806, 24, 24, 3)
(807, 24, 24, 3)
(808, 24, 24, 3)
(809, 24, 24, 3)
(810, 24, 24, 3)
(811, 24, 24, 3)
(812, 24, 24, 3)
(813, 24, 24, 3)
(814, 24, 24, 3)
(815, 24, 24, 3)
(816, 24, 24, 3)
(817, 24, 24, 3)
(818, 24, 24, 3)
(819, 24, 24, 3)
(820, 24, 24, 3)
(821, 24, 24, 3)
(822, 24, 24, 3)
(823, 24, 24, 3)
(824, 24, 24, 3)
(825, 24, 24, 3)
(826, 24, 24, 3)
(827, 24, 24, 3)
(828, 24, 24, 3)
(829, 24, 24, 3)
(830, 24, 24, 3)
(831, 24, 24, 3)
(832, 24, 24, 3)
(833, 24, 24, 3)
(834, 24, 24, 3)
(835, 24, 24, 3)
(836, 24, 24, 3)
(837, 24, 24, 3)
(838, 24, 24, 3)
(839, 24, 24, 3)
(840, 24, 24, 3)
(841, 24, 24, 3)
(842, 24, 24, 3)
(843, 24, 24, 3)
(844, 24, 24, 3)
(845, 24, 24, 3)
(846, 24, 24, 3)
(847, 24, 24, 3)
(848, 24, 24, 3)
(849, 24, 24, 3)
(850, 24, 24, 3)
(851, 24, 24, 3)
(852, 24, 24, 3)
(853, 24, 24, 3)
(854, 24, 24, 3)
(855, 24, 24, 3)
(856, 24, 24, 3)
(857, 24, 24, 3)
(858, 24, 24, 3)
(859, 24, 24, 3)
(860, 24, 24, 3)
(861, 24, 24, 3)
(862, 24, 24, 3)
(863, 24, 24, 3)
(864, 24, 24, 3)
(865, 24, 24, 3)
(866, 24, 24, 3)
(867, 24, 24, 3)
(868, 24, 24, 3)
(869, 24, 24, 3)
(870, 24, 24, 3)
(871, 24, 24, 3)
(872, 24, 24, 3)
(873, 24, 24, 3)
(874, 24, 24, 3)
(875, 24, 24, 3)
(876, 24, 24, 3)
(877, 24, 24, 3)
(878, 24, 24, 3)
(879, 24, 24, 3)
(880, 24, 24, 3)
(881, 24, 24, 3)
(882, 24, 24, 3)
(883, 24, 24, 3)
(884, 24, 24, 3)
(885, 24, 24, 3)
(886, 24, 24, 3)
(887, 24, 24, 3)
(888, 24, 24, 3)
(889, 24, 24, 3)
(890, 24, 24, 3)
(891, 24, 24, 3)
(892, 24, 24, 3)
(893, 24, 24, 3)
(894, 24, 24, 3)
(895, 24, 24, 3)
(896, 24, 24, 3)
(897, 24, 24, 3)
(898, 24, 24, 3)
(899, 24, 24, 3)
(900, 24, 24, 3)
(901, 24, 24, 3)
(902, 24, 24, 3)
(903, 24, 24, 3)
(904, 24, 24, 3)
(905, 24, 24, 3)
(906, 24, 24, 3)
(907, 24, 24, 3)
(908, 24, 24, 3)
(909, 24, 24, 3)
(910, 24, 24, 3)
(911, 24, 24, 3)
(912, 24, 24, 3)
(913, 24, 24, 3)
(914, 24, 24, 3)
(915, 24, 24, 3)
(916, 24, 24, 3)
(917, 24, 24, 3)
(918, 24, 24, 3)
(919, 24, 24, 3)
(920, 24, 24, 3)
(921, 24, 24, 3)
(922, 24, 24, 3)
(923, 24, 24, 3)
(924, 24, 24, 3)
(925, 24, 24, 3)
(926, 24, 24, 3)
(927, 24, 24, 3)
(928, 24, 24, 3)
(929, 24, 24, 3)
(930, 24, 24, 3)
(931, 24, 24, 3)
(932, 24, 24, 3)
(933, 24, 24, 3)
(934, 24, 24, 3)
(935, 24, 24, 3)
(936, 24, 24, 3)
(937, 24, 24, 3)
(938, 24, 24, 3)
(939, 24, 24, 3)
(940, 24, 24, 3)
(941, 24, 24, 3)
(942, 24, 24, 3)
(943, 24, 24, 3)
(944, 24, 24, 3)
(945, 24, 24, 3)
(946, 24, 24, 3)
(947, 24, 24, 3)
(948, 24, 24, 3)
(949, 24, 24, 3)
(950, 24, 24, 3)
(951, 24, 24, 3)
(952, 24, 24, 3)
(953, 24, 24, 3)
(954, 24, 24, 3)
(955, 24, 24, 3)
(956, 24, 24, 3)
(957, 24, 24, 3)
(958, 24, 24, 3)
(959, 24, 24, 3)
(960, 24, 24, 3)
(961, 24, 24, 3)
(962, 24, 24, 3)
(963, 24, 24, 3)
(964, 24, 24, 3)
(965, 24, 24, 3)
(966, 24, 24, 3)
(967, 24, 24, 3)
(968, 24, 24, 3)
(969, 24, 24, 3)
(970, 24, 24, 3)
(971, 24, 24, 3)
(972, 24, 24, 3)
(973, 24, 24, 3)
(974, 24, 24, 3)
(975, 24, 24, 3)
(976, 24, 24, 3)
(977, 24, 24, 3)
(978, 24, 24, 3)
(979, 24, 24, 3)
(980, 24, 24, 3)
(981, 24, 24, 3)
(982, 24, 24, 3)
(983, 24, 24, 3)
(984, 24, 24, 3)
(985, 24, 24, 3)
(986, 24, 24, 3)
(987, 24, 24, 3)
(988, 24, 24, 3)
(989, 24, 24, 3)
(990, 24, 24, 3)
(991, 24, 24, 3)
(992, 24, 24, 3)
(993, 24, 24, 3)
(994, 24, 24, 3)
(995, 24, 24, 3)
(996, 24, 24, 3)
(997, 24, 24, 3)
(998, 24, 24, 3)
(999, 24, 24, 3)
(1000, 24, 24, 3)
(1001, 24, 24, 3)
(1002, 24, 24, 3)
(1003, 24, 24, 3)
(1004, 24, 24, 3)
(1005, 24, 24, 3)
(1006, 24, 24, 3)
(1007, 24, 24, 3)
(1008, 24, 24, 3)
(1009, 24, 24, 3)
(1010, 24, 24, 3)
(1011, 24, 24, 3)
(1012, 24, 24, 3)
(1013, 24, 24, 3)
(1014, 24, 24, 3)
(1015, 24, 24, 3)
(1016, 24, 24, 3)
(1017, 24, 24, 3)
(1018, 24, 24, 3)
(1019, 24, 24, 3)
(1020, 24, 24, 3)
(1021, 24, 24, 3)
(1022, 24, 24, 3)
(1023, 24, 24, 3)
(1024, 24, 24, 3)
(1025, 24, 24, 3)
(1026, 24, 24, 3)
(1027, 24, 24, 3)
(1028, 24, 24, 3)
(1029, 24, 24, 3)
(1030, 24, 24, 3)
(1031, 24, 24, 3)
(1032, 24, 24, 3)
(1033, 24, 24, 3)
(1034, 24, 24, 3)
(1035, 24, 24, 3)
(1036, 24, 24, 3)
(1037, 24, 24, 3)
(1038, 24, 24, 3)
(1039, 24, 24, 3)
(1040, 24, 24, 3)
(1041, 24, 24, 3)
(1042, 24, 24, 3)
(1043, 24, 24, 3)
(1044, 24, 24, 3)
(1045, 24, 24, 3)
(1046, 24, 24, 3)
(1047, 24, 24, 3)
(1048, 24, 24, 3)
(1049, 24, 24, 3)
(1050, 24, 24, 3)
(1051, 24, 24, 3)
(1052, 24, 24, 3)
(1053, 24, 24, 3)
(1054, 24, 24, 3)
(1055, 24, 24, 3)
(1056, 24, 24, 3)
(1057, 24, 24, 3)
(1058, 24, 24, 3)
(1059, 24, 24, 3)
(1060, 24, 24, 3)
(1061, 24, 24, 3)
(1062, 24, 24, 3)
(1063, 24, 24, 3)
(1064, 24, 24, 3)
(1065, 24, 24, 3)
(1066, 24, 24, 3)
(1067, 24, 24, 3)
(1068, 24, 24, 3)
(1069, 24, 24, 3)
(1070, 24, 24, 3)
(1071, 24, 24, 3)
